date,value
2023-12-13,46994.54630537217
2023-12-14,46396.75242110278
2023-12-15,47353.15082542955
2023-12-18,47668.01013674579
2023-12-19,48140.18635950408
2023-12-20,46774.33018184698
2023-12-21,47211.72899723404
2023-12-22,46257.252682242695
2023-12-26,46967.22543598893
2023-12-27,47061.06335879356
2023-12-28,46959.774718432775
2023-12-29,46910.62642035538
2024-01-02,46558.58674478312
2024-01-03,47108.53985479161
2024-01-04,46890.37674150677
2024-01-05,47233.38874015317
2024-01-08,47597.51702387891
2024-01-09,47411.232711038996
2024-01-10,47278.646380922495
2024-01-11,46392.38637461594
2024-01-12,46487.505369430924
2024-01-16,46015.27461448334
2024-01-17,45963.202696697954
2024-01-18,45754.18775617191
2024-01-19,46811.11573022329
2024-01-22,47715.83443658613
2024-01-23,48195.672237267514
2024-01-24,47332.091655464574
2024-01-25,48818.28870366192
2024-01-26,49228.661976534946
2024-01-29,49204.73113013139
2024-01-30,49507.37099976722
2024-01-31,49527.78536261718
2024-02-01,51508.006073713324
2024-02-02,52286.83706916341
2024-02-05,51943.12580881327
2024-02-06,53200.49746610072
2024-02-07,53960.732293166395
2024-02-08,53533.38454143406
2024-02-09,54053.25821001857
2024-02-12,52861.19316356513
2024-02-13,52724.79412386955
2024-02-14,53194.55128651455
2024-02-15,53260.03880095384
2024-02-16,53207.439501369896
2024-02-20,52941.83172744476
2024-02-21,52581.007059646196
2024-02-22,54584.83269944622
2024-02-23,54836.335752097366
2024-02-26,55273.01571509271
2024-02-27,55192.398715962765
2024-02-28,55271.6075233811
2024-02-29,55251.0791668675
2024-03-01,55923.77762480189
2024-03-04,56853.580337422776
2024-03-05,57023.95298977777
2024-03-06,58118.28551723173
2024-03-07,59249.963798556186
2024-03-08,55268.31306932168
2024-03-11,54415.18261695475
2024-03-12,56461.802991941935
2024-03-13,56222.00253153838
2024-03-14,55671.96912405357
2024-03-15,55353.515427631915
2024-03-18,55810.16429546023
2024-03-19,55982.05211505418
2024-03-20,56633.39403161857
2024-03-21,56921.90264045043
2024-03-22,56772.79560466016
2024-03-25,56603.083878361955
2024-03-26,56333.14314717732
2024-03-27,56201.11115352811
2024-03-28,56261.374424358066
2024-04-01,55592.29654655061
2024-04-02,54922.9350020695
2024-04-03,54537.24433733155
2024-04-04,54095.43770574904
2024-04-05,54881.85958417221
2024-04-08,54692.440879942034
2024-04-09,54833.470064242916
2024-04-10,55222.32001950547
2024-04-11,56196.87822752539
2024-04-12,55576.84752475595
